source_doc,senator_flag,senator_name,raw office,funding_year,fiscal_year,congress_number,reference_page,document_number,date_posted,start_date,end_date,description,salary_flag,amount,payee
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,322,V21400004167,3/18/14,1/1/13,12/31/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 108.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,322,V21400004483,3/18/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004543,3/19/14,2/1/14,9/30/14,PURCHASED SOFTWARE (EXPENDABLE),0,$ 600.00,CARAHSOFT TECHNOLOGY CORP
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004499,3/19/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 466.98,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004447,3/20/14,2/1/14,2/28/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 2,802.00",COMPUTERWORKS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004568,3/20/14,9/15/13,9/14/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 5,500.00",SYMPLICITY CORPORATION
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,322,V21400004505,3/21/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 1,401.30",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,343,V21400004611,3/21/14,1/1/14,1/31/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 28,960.00",DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,343,V21400004612,3/21/14,1/1/14,1/31/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 8,996.00",ICONSTITUENT LLC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,343,V21400004613,3/21/14,2/1/14,2/28/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 8,802.00",ICONSTITUENT LLC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,343,V21400004791,3/24/14,12/23/13,12/23/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,280,V21400004669,3/26/14,2/1/14,2/28/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 7,292.00",DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004883,3/26/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 71.39,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,343,V21400004669,3/26/14,2/1/14,2/28/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 21,672.00",DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004885,3/27/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 667.57,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004889,3/27/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 667.57,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,289,V21400004892,3/27/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 211.65,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,351,V21400004745,3/27/14,7/31/11,1/31/15,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 3,995.00",AWARE INC
113_sdoc22,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400004744,3/27/14,2/1/14,2/28/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 6,784.56",CARAHSOFT TECHNOLOGY CORP
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,343,V21400004862,3/27/14,2/1/14,2/28/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 29,379.00",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005091,4/1/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400005070,4/1/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 17.85,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400005071,4/2/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 1,411.30",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,351,V21400004963,4/2/14,1/1/14,1/31/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 29,379.00",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005251,4/3/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005214,4/4/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 212.32,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005219,4/4/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 203.97,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005240,4/4/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 212.10,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,351,V21400005056,4/4/14,12/20/13,12/20/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 5,432.00",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005359,4/7/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005362,4/7/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 203.97,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400005273,4/7/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 152.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,325,V21400005300,4/7/14,1/13/14,1/13/14,PURCHASED SOFTWARE (EXPENDABLE),0,$ 279.65,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005374,4/9/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005376,4/9/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005378,4/9/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,351,V21400005130,4/9/14,2/6/14,2/6/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 35,325.00",AVID SYSTEMS
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,370,V21400005275,4/9/14,3/5/14,3/5/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 5,092.84",IMMIX TECHNOLOGY INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005395,4/10/14,3/1/14,3/31/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 2,802.00",COMPUTERWORKS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,351,V21400005459,4/10/14,3/1/14,3/31/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 8,802.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,336,V21400005572,4/14/14,4/14/14,4/13/15,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 2,432.00",SHUTTERSTOCK INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,351,V21400005475,4/14/14,3/1/14,3/31/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 30,324.00",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,336,V21400005554,4/14/14,4/1/14,9/30/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 4,500.00",VERSIVO INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005595,4/15/14,4/1/14,9/30/14,PURCHASED SOFTWARE (EXPENDABLE),0,$ 360.00,CARAHSOFT TECHNOLOGY CORP
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005596,4/15/14,11/1/13,9/30/14,PURCHASED SOFTWARE (EXPENDABLE),0,$ 360.00,CARAHSOFT TECHNOLOGY CORP
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005650,4/15/14,11/1/14,9/30/15,PURCHASED SOFTWARE (EXPENDABLE),0,$ 980.00,CARAHSOFT TECHNOLOGY CORP
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,289,V21400005681,4/18/14,3/1/14,3/31/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 29,050.00",DESKTOP SOLUTIONS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005838,4/18/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 87.24,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - CAPITOL DIVISION Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,344,V21400005886,4/21/14,2/5/14,2/5/14,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005948,4/22/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 52.97,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005949,4/22/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 82.27,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400005802,4/22/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 5,377.22",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400005822,4/22/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 734.31,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,361,V21400006030,4/22/14,2/26/14,2/26/14,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005873,4/23/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 271.96,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400006001,4/23/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 144.54,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400006022,4/23/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 212.32,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400006035,4/23/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 951.86,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400006045,4/23/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 424.64,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400006068,4/23/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 25.46,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,361,V21400005904,4/23/14,4/1/14,4/30/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 6,896.56",CARAHSOFT TECHNOLOGY CORP
113_sdoc25,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,336,V21400005878,4/23/14,12/19/13,12/19/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 356.86,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,370,V21400006033,4/23/14,2/10/14,2/10/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 8,080.00",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,289,V21400005996,4/24/14,3/1/14,2/28/15,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 4,916.25",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400005985,4/24/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,296,V21400006066,4/24/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006143,4/25/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 191.09,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006149,4/25/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 872.40,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400006252,5/1/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 1,094.05",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,370,V21400006280,5/1/14,2/4/14,2/4/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 10,391.28",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400006485,5/2/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 70.38,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,336,V21400006382,5/2/14,3/11/14,3/11/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 1,087.84",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006522,5/6/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 65.97,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006450,5/7/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 67.99,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006532,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 28,240.22",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006534,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 20,213.02",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006557,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 771.81,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006569,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 824.74,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006571,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 734.31,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006692,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 412.37,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400006518,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 771.81,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400006535,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 4,676.00",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,324,V21400006562,5/8/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 734.31,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006652,5/14/14,4/1/14,4/30/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 2,802.00",COMPUTERWORKS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006680,5/15/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 191.09,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,297,V21400006686,5/15/14,10/17/13,10/17/13,PURCHASED SOFTWARE (EXPENDABLE),0,$ 388.34,GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,353,V21400006711,5/15/14,4/1/14,4/30/14,PURCHASED SOFTWARE (EXPENDABLE),0,"$ 8,802.00",ICONSTITUENT LLC
